Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f16e96673bb9fc5c74e9e7c86249e91133e3ca78aea0218cc08297994f6ab6a1,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
ef34ed413efd08a0a98e5726e7484144e199bd392ff9821623d3585610eb1b37,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
97d1f701f28de9667a8a0b609a80dad8c5faa69035367785723405e469f37912,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.206256,51.517033,On or near HAYDEN'S PLACE,E01002831,Kensington and Chelsea 004C,Investigation complete; no suspect identified
5979b50748b1cc9f102a728c1a8ce9b57ef7fb4c29bd77d28a8643a7506d32d3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.206256,51.517033,On or near HAYDEN'S PLACE,E01002831,Kensington and Chelsea 004C,Investigation complete; no suspect identified
5929a5aa153cb7225007b8cd975322785f0d89def0b420b9b8170fb0c72175d8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.210115,51.517497,On or near LADBROKE GROVE,E01002878,Kensington and Chelsea 003C,Investigation complete; no suspect identified
9baba38bea351ffb3a85ee71fb304b60716beeae7081748350caf490f172b435,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.206360,51.518429,On or near Shopping Area,E01002830,Kensington and Chelsea 004B,Investigation complete; no suspect identified
6c18a4b991a14215fdbc363f12a247b8d0c50ee166137331ec3bb22f747471b3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.205748,51.517124,On or near Supermarket,E01002831,Kensington and Chelsea 004C,Investigation complete; no suspect identified
ebe347631d5d80604e4a104418b553809aff680e34823df183e08eb6a3d0ba3c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.189471,51.502702,On or near Shopping Area,E01002826,Kensington and Chelsea 008C,Investigation complete; no suspect identified
c09b459939d0081b9674d9de1f7f3feada4e37b784c030025c3574dae6d1b486,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.203991,51.515632,On or near COLVILLE SQUARE,E01002832,Kensington and Chelsea 004D,Investigation complete; no suspect identified
c09b459939d0081b9674d9de1f7f3feada4e37b784c030025c3574dae6d1b486,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.203991,51.515632,On or near COLVILLE SQUARE,E01002832,Kensington and Chelsea 004D,Investigation complete; no suspect identified
f43e9cf5812614e31c3901af4bc1bbcfe64542cd288c2b85800332f920f6b0ae,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.199756,51.516286,On or near LEDBURY ROAD,E01002829,Kensington and Chelsea 004A,Investigation complete; no suspect identified
76e2343c652676b30f4f0c19dc977b5169edd15cc66d921ecd441cd3cc135995,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.181108,51.484750,On or near NIGHTINGALE PLACE,E01002912,Kensington and Chelsea 020E,Investigation complete; no suspect identified
614a4b2e921a139e433068ff8f3268a39056cf609e4abd8692d82549545487cd,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.216618,51.526292,On or near Park/Open Space,E01002852,Kensington and Chelsea 001A,Investigation complete; no suspect identified
3eee212ffb0efaf446604c80b8d816fabca029d1c31cdddd655999b047e38364,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.174381,51.485859,On or near MALLORD STREET,E01002911,Kensington and Chelsea 019D,Investigation complete; no suspect identified
9f3df620ef148c279e14c110c7045f1d511e88da244c098e919d2928d6d5b685,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.193648,51.492173,On or near Supermarket,E01002850,Kensington and Chelsea 013D,Investigation complete; no suspect identified
4b47c189a88d958e9069df578dee7401e8729985226df34aa8cb20d0bad54050,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.193665,51.500114,On or near IVERNA COURT,E01002816,Kensington and Chelsea 011C,Investigation complete; no suspect identified
4b47c189a88d958e9069df578dee7401e8729985226df34aa8cb20d0bad54050,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.193665,51.500114,On or near IVERNA COURT,E01002816,Kensington and Chelsea 011C,Investigation complete; no suspect identified
fa490b8504573db551727065edd4a9ba6c265cc39f3e6ed05b0b490315e3a76e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.198010,51.495882,On or near PEMBROKE WALK,E01002817,Kensington and Chelsea 011D,Investigation complete; no suspect identified
7b49b74443c051b08b803cb33f16a091343bfad4c4f7eb5ad088ae3f5608d458,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.181941,51.494232,On or near STANHOPE MEWS WEST,E01002835,Kensington and Chelsea 016C,Investigation complete; no suspect identified
1e2f2474312c77d0196352579fa196b663ccc336d020f463d1b20bec4b4c434c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.167392,51.497072,On or near EGERTON GARDENS MEWS,E01002819,Kensington and Chelsea 012B,Investigation complete; no suspect identified
1e2f2474312c77d0196352579fa196b663ccc336d020f463d1b20bec4b4c434c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.167392,51.497072,On or near EGERTON GARDENS MEWS,E01002819,Kensington and Chelsea 012B,Investigation complete; no suspect identified
1e2f2474312c77d0196352579fa196b663ccc336d020f463d1b20bec4b4c434c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.167392,51.497072,On or near EGERTON GARDENS MEWS,E01002819,Kensington and Chelsea 012B,Investigation complete; no suspect identified
08c386f81901f167d95158cee591630e06befc8d5dd5f017ff6d11603c4baad2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.177666,51.492682,On or near Further/Higher Educational Building,E01002820,Kensington and Chelsea 016A,Investigation complete; no suspect identified
cb6f6675dc1314df29fcae07b135033d7aa8e86a5d618714e9384838ba04b27d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.188461,51.484917,On or near IFIELD ROAD,E01002897,Kensington and Chelsea 020D,Investigation complete; no suspect identified
4fedb0940c95d7bdd8c5ee1621dc7224e5e2b22fec6bfb908d74cf4230db809a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.210091,51.514799,On or near DALE ROW,E01002874,Kensington and Chelsea 007D,Investigation complete; no suspect identified
371674e30e55a76047253f25e2ac4376be6e266c9f0a7151b2ee16b60cf04e41,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.210416,51.520478,On or near CHESTERTON ROAD,E01002855,Kensington and Chelsea 001D,Investigation complete; no suspect identified
2c221640a47d50bd83752c9d0de2827edbec5ce423d63ab4ccdf6259546b52ff,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.209580,51.516814,On or near LADBROKE GROVE,E01002831,Kensington and Chelsea 004C,Investigation complete; no suspect identified
9373aaca08a06da5e6971b4f1a077c642318c83f854a0bf921340388dd70a230,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.211267,51.512730,On or near PORTLAND ROAD,E01002875,Kensington and Chelsea 007E,Investigation complete; no suspect identified
7d93b2019b26a36d39ac9878a7e323568db37906a837109f6fca490f9dd267dd,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.171059,51.485726,On or near BRAMERTON STREET,E01002844,Kensington and Chelsea 019A,Investigation complete; no suspect identified
72f4a5fb028142c571596e334d8d8de66c4291b4dc29ce204f6985399254fceb,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.209369,51.519248,On or near OXFORD GARDENS,E01002855,Kensington and Chelsea 001D,Investigation complete; no suspect identified
b8f21a65ad607301a6303c3f5939e4dcc8eca3905e885385d0cd3ad56e964a89,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.217417,51.522437,On or near Hospital,E01002906,Kensington and Chelsea 002C,Investigation complete; no suspect identified
b07651ca3ad0fd14541391e704aaff9d5baece8e9ecea320d9933d8dd21856bf,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.201977,51.493551,On or near FENELON PLACE,E01002814,Kensington and Chelsea 015A,Investigation complete; no suspect identified
0840375494905fa40c708a50c4002cc8b5c9658031e71b91e8f8bdf01831ed34,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.165314,51.488550,On or near Nightclub,E01002903,Kensington and Chelsea 018E,Investigation complete; no suspect identified
b116afa41b796031d5430ae8e67f35b18d1d404fc8a0e5ee758a7add7268d5f7,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.191790,51.501632,On or near KENSINGTON HIGH STREET,E01002889,Kensington and Chelsea 010B,Investigation complete; no suspect identified
f522a22cd18e7bea9f7cc6fd9ce4b27d1ad4aea701fab2193330836184c2a757,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.161962,51.500251,On or near Shopping Area,E01002818,Kensington and Chelsea 012A,Investigation complete; no suspect identified
f6bf96ecce1076ce91c7503e8eda6552ebee044cdd527e19fc032c5254836501,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.161962,51.500251,On or near Shopping Area,E01002818,Kensington and Chelsea 012A,Investigation complete; no suspect identified
da9f4e2a72bfd0b5189df17bd6267f0bd51c3a019e708b8630b178601b55ee5e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.212885,51.514104,On or near DULFORD STREET,E01002879,Kensington and Chelsea 005C,Investigation complete; no suspect identified
105ca5c771f250c6fc1ab8c8ce925e4dd8c92c3dfe518e9a358db89382f10b70,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.178253,51.481567,On or near BLANTYRE STREET,E01002842,Kensington and Chelsea 021C,Investigation complete; no suspect identified
bee2c850c736be810ed662ed322c0ac11511818df92a85503a8a39c4ba953ba6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.204831,51.514053,On or near KENSINGTON PARK ROAD,E01002833,Kensington and Chelsea 007A,Investigation complete; no suspect identified
5b68dd6eb3fb5bc90b4391a8b8258c7ab0bb18fcf761903b655d6caf1c1cadb4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.191336,51.501814,On or near KENSINGTON HIGH STREET,E01002889,Kensington and Chelsea 010B,Investigation complete; no suspect identified
4ebf301266bd151337d8288150648fcac6c6e0b398d6deeca2248c23fd5b6265,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.194242,51.501202,On or near PHILLIMORE WALK,E01002825,Kensington and Chelsea 008B,Investigation complete; no suspect identified
f3625dc568ffb4289f7042c007d7e7d4c14e81051cc45043fe9a7701969c5b2f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.174381,51.485859,On or near MALLORD STREET,E01002911,Kensington and Chelsea 019D,Investigation complete; no suspect identified
1b3e22f88dbc04cda0bb0a018cdda76c99e4dfd5f7ddc836d73e954fd676b9b0,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.163790,51.493490,On or near RAWLINGS STREET,E01002860,Kensington and Chelsea 012D,Investigation complete; no suspect identified
18c819f6c637ee712e700382fe4878263c132b95f1d592dc1b36211416db4c51,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.159282,51.500254,On or near HARRIET STREET,E01002818,Kensington and Chelsea 012A,Investigation complete; no suspect identified
3cc13b1cb1647be2074150b41fd5d5ce4946fd95275320e2148620ddbe0e13fd,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.212411,51.517388,On or near MALTON ROAD,E01002878,Kensington and Chelsea 003C,Investigation complete; no suspect identified
701cda40b291a9842070f0217ecc284ac3384f04be230825f38d5a7dbfed5cae,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.188124,51.493419,On or near COLLINGHAM ROAD,E01002834,Kensington and Chelsea 013B,Investigation complete; no suspect identified
a2deb58d9ff347dbb892b81be0d2650e3d8c3b5e97bab0f661afed3771c41b2d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.215534,51.515655,On or near BRIDGE CLOSE,E01002878,Kensington and Chelsea 003C,Investigation complete; no suspect identified
eb85f02c19b204d65087d833a6512e32a379b44a3f31326dab8a285d0b4cb316,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.205057,51.515999,On or near PORTOBELLO ROAD,E01002833,Kensington and Chelsea 007A,Investigation complete; no suspect identified
8545577277bb932ce9c8c289fbe34e407d293da03aedc7d9d2cc9c0e51c7caa8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.161299,51.491329,On or near LINCOLN STREET,E01002859,Kensington and Chelsea 012C,Investigation complete; no suspect identified
d9b27a7bdd4134f7e64ca07ba5e8f9446d2779055a9e3c0008f7dd9b2ac06f6b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.180387,51.489828,On or near ROLAND GARDENS,E01002837,Kensington and Chelsea 016E,Investigation complete; no suspect identified
d9b27a7bdd4134f7e64ca07ba5e8f9446d2779055a9e3c0008f7dd9b2ac06f6b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.180387,51.489828,On or near ROLAND GARDENS,E01002837,Kensington and Chelsea 016E,Investigation complete; no suspect identified
0f41dd728ecab20e317f7f393e3e5d5fba4271a3a9fbab0a78d382a92c62a19d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.180387,51.489828,On or near ROLAND GARDENS,E01002837,Kensington and Chelsea 016E,Investigation complete; no suspect identified
0f41dd728ecab20e317f7f393e3e5d5fba4271a3a9fbab0a78d382a92c62a19d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.180387,51.489828,On or near ROLAND GARDENS,E01002837,Kensington and Chelsea 016E,Investigation complete; no suspect identified
cd04443941093a9b80f8edb1c213303f6de58e907367dc81b0388b4e4d957970,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.167245,51.488535,On or near Supermarket,E01002914,Kensington and Chelsea 019E,Investigation complete; no suspect identified
05462a079c8e674024272e66093ad715164b90c0faee6b900846e24b77445673,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.191444,51.491069,On or near EARL'S COURT ROAD,E01002834,Kensington and Chelsea 013B,Investigation complete; no suspect identified
7973e641350afc774787e3164c184a37fb09519152eba85f0c7d7a4882cf437a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.201120,51.504707,On or near Further/Higher Educational Building,E01002825,Kensington and Chelsea 008B,Investigation complete; no suspect identified
d02bea1e68128bc519d70ddcca7e26616ee7c5e2e6513406965d14ee72019a9f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.208264,51.516551,On or near ELGIN MEWS,E01002831,Kensington and Chelsea 004C,Investigation complete; no suspect identified
f829de6118a6d664b9a95de391461aaa0550c41641f6110ef9942cb1fded0d82,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.185478,51.484242,On or near REDCLIFFE PLACE,E01002897,Kensington and Chelsea 020D,Investigation complete; no suspect identified
5b08d36c0d642472fb3ef4ba1b77dc34028f35c148239322fd64c706c553dc50,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.203991,51.515632,On or near COLVILLE SQUARE,E01002832,Kensington and Chelsea 004D,Investigation complete; no suspect identified
bff9c60bb6e6061fcf7b6354cf0260671bf583315b17fc1389ede5ffc165ccaa,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.173442,51.494936,On or near Pedestrian Subway,E01002821,Kensington and Chelsea 014A,Investigation complete; no suspect identified
3d8e6d23954be1d9fe45f15af70466d6ea5e605e42f67b46f835658a69a24c23,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.212658,51.500405,On or near RUSSELL GARDENS MEWS,E01002866,Kensington and Chelsea 009B,Investigation complete; no suspect identified
8e3a3c50377ca9db3d677dd55f3f04ab44353a70805d12b3ae368a62b5672538,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.169303,51.493244,On or near FULHAM ROAD,E01002862,Kensington and Chelsea 014E,Investigation complete; no suspect identified
545d4d2b5cfcf594f0c010f37646427703a6cb51028746b106521e462d86d0a2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.187908,51.495601,On or near Supermarket,E01002888,Kensington and Chelsea 013E,Investigation complete; no suspect identified
59b62dedc56274b6f506c399eb5553fde4ce4aaaabcc59b3bf7ca795e33585df,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.210115,51.517497,On or near LADBROKE GROVE,E01002878,Kensington and Chelsea 003C,Investigation complete; no suspect identified
f0cd741b665177715f3e2f8cd3e82b93eae8dd15d548fac6f140a397d03b42ff,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.188461,51.484917,On or near IFIELD ROAD,E01002897,Kensington and Chelsea 020D,Investigation complete; no suspect identified
04675962817a3967bac8180047567e350b830017fb3637b4ffaee9d2505f25de,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.174268,51.493726,On or near PELHAM STREET,E01002822,Kensington and Chelsea 016B,Investigation complete; no suspect identified
aabb480315cb7e692bbb64065bc6932d5144005dce592f722e9b7ede95d04549,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.203344,51.508248,On or near LADBROKE GROVE,E01002883,Kensington and Chelsea 006B,Investigation complete; no suspect identified
e7f5c60e15a988f3dbad192cbd771258faf5b3f595586e9bb06b8f938f947b48,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.190530,51.491972,On or near BARKSTON GARDENS,E01002834,Kensington and Chelsea 013B,Investigation complete; no suspect identified
