ward_name,year,month_num,imd_score,income_score,employment_domain_score,education_domain_score,health_domain_score,crime_domain_score,housing_domain_score,environment_domain_score,burglaries,lag1,lag2,lag3,lag12
Streatham Hill West & Thornton Ward,2022,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,12,11.0,6.0,4.0,7.0
Streatham Hill West & Thornton Ward,2022,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,11,12.0,11.0,6.0,10.0
Streatham Hill West & Thornton Ward,2022,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,9,11.0,12.0,11.0,4.0
Streatham Hill West & Thornton Ward,2022,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,9.0,11.0,12.0,6.0
Streatham Hill West & Thornton Ward,2022,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,11,10.0,9.0,11.0,10.0
Streatham Hill West & Thornton Ward,2022,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,2,11.0,10.0,9.0,4.0
Streatham Hill West & Thornton Ward,2022,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,2.0,11.0,10.0,3.0
Streatham Hill West & Thornton Ward,2022,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,12,8.0,2.0,11.0,2.0
Streatham Hill West & Thornton Ward,2022,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,12,12.0,8.0,2.0,7.0
Streatham Hill West & Thornton Ward,2023,1,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,6,12.0,12.0,8.0,4.0
Streatham Hill West & Thornton Ward,2023,2,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,12,6.0,12.0,12.0,6.0
Streatham Hill West & Thornton Ward,2023,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,6,12.0,6.0,12.0,11.0
Streatham Hill West & Thornton Ward,2023,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,6.0,12.0,6.0,12.0
Streatham Hill West & Thornton Ward,2023,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,11,7.0,6.0,12.0,11.0
Streatham Hill West & Thornton Ward,2023,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,11.0,7.0,6.0,9.0
Streatham Hill West & Thornton Ward,2023,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,7.0,11.0,7.0,10.0
Streatham Hill West & Thornton Ward,2023,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,11,7.0,7.0,11.0,11.0
Streatham Hill West & Thornton Ward,2023,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,3,11.0,7.0,7.0,2.0
Streatham Hill West & Thornton Ward,2023,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,3.0,11.0,7.0,8.0
Streatham Hill West & Thornton Ward,2023,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,3,8.0,3.0,11.0,12.0
Streatham Hill West & Thornton Ward,2023,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,5,3.0,8.0,3.0,12.0
Streatham Hill West & Thornton Ward,2024,1,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,6,5.0,3.0,8.0,6.0
Streatham Hill West & Thornton Ward,2024,2,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,5,6.0,5.0,3.0,12.0
Streatham Hill West & Thornton Ward,2024,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,5.0,6.0,5.0,6.0
Streatham Hill West & Thornton Ward,2024,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,4.0,5.0,6.0,7.0
Streatham Hill West & Thornton Ward,2024,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,0,4.0,4.0,5.0,11.0
Streatham Hill West & Thornton Ward,2024,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,0.0,4.0,4.0,7.0
Streatham Hill West & Thornton Ward,2024,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,4.0,0.0,4.0,7.0
Streatham Hill West & Thornton Ward,2024,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,5,4.0,4.0,0.0,11.0
Streatham Hill West & Thornton Ward,2024,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,5.0,4.0,4.0,3.0
Streatham Hill West & Thornton Ward,2024,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,1,10.0,5.0,4.0,8.0
Streatham Hill West & Thornton Ward,2024,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,3,1.0,10.0,5.0,3.0
Streatham Hill West & Thornton Ward,2024,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,3.0,1.0,10.0,5.0
Streatham St. Leonard's Ward,2012,3,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,26,13.0,22.0,25.0,
Streatham St. Leonard's Ward,2012,4,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,17,26.0,13.0,22.0,
Streatham St. Leonard's Ward,2012,5,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,24,17.0,26.0,13.0,
Streatham St. Leonard's Ward,2012,6,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,19,24.0,17.0,26.0,
Streatham St. Leonard's Ward,2012,7,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,11,19.0,24.0,17.0,
Streatham St. Leonard's Ward,2012,8,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,9,11.0,19.0,24.0,
Streatham St. Leonard's Ward,2012,9,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,17,9.0,11.0,19.0,
Streatham St. Leonard's Ward,2012,10,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,12,17.0,9.0,11.0,
Streatham St. Leonard's Ward,2012,11,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,24,12.0,17.0,9.0,
Streatham St. Leonard's Ward,2012,12,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,10,24.0,12.0,17.0,25.0
Streatham St. Leonard's Ward,2013,1,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,18,10.0,24.0,12.0,22.0
Streatham St. Leonard's Ward,2013,2,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,36,18.0,10.0,24.0,13.0
Streatham St. Leonard's Ward,2013,3,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,18,36.0,18.0,10.0,26.0
Streatham St. Leonard's Ward,2013,4,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,14,18.0,36.0,18.0,17.0
Streatham St. Leonard's Ward,2013,5,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,13,14.0,18.0,36.0,24.0
Streatham St. Leonard's Ward,2013,6,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,20,13.0,14.0,18.0,19.0
Streatham St. Leonard's Ward,2013,7,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,27,20.0,13.0,14.0,11.0
Streatham St. Leonard's Ward,2013,8,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,16,27.0,20.0,13.0,9.0
Streatham St. Leonard's Ward,2013,9,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,22,16.0,27.0,20.0,17.0
Streatham St. Leonard's Ward,2013,10,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,18,22.0,16.0,27.0,12.0
Streatham St. Leonard's Ward,2013,11,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,15,18.0,22.0,16.0,24.0
Streatham St. Leonard's Ward,2013,12,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,20,15.0,18.0,22.0,10.0
Streatham St. Leonard's Ward,2014,1,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,11,20.0,15.0,18.0,18.0
Streatham St. Leonard's Ward,2014,2,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,16,11.0,20.0,15.0,36.0
Streatham St. Leonard's Ward,2014,3,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,24,16.0,11.0,20.0,18.0
Streatham St. Leonard's Ward,2014,4,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,9,24.0,16.0,11.0,14.0
Streatham St. Leonard's Ward,2014,5,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,21,9.0,24.0,16.0,13.0
Streatham St. Leonard's Ward,2014,6,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,11,21.0,9.0,24.0,20.0
Streatham St. Leonard's Ward,2014,7,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,13,11.0,21.0,9.0,27.0
Streatham St. Leonard's Ward,2014,8,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,8,13.0,11.0,21.0,16.0
Streatham St. Leonard's Ward,2014,9,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,12,8.0,13.0,11.0,22.0
Streatham St. Leonard's Ward,2014,10,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,13,12.0,8.0,13.0,18.0
Streatham St. Leonard's Ward,2014,11,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,13,13.0,12.0,8.0,15.0
Streatham St. Leonard's Ward,2014,12,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,12,13.0,13.0,12.0,20.0
Streatham St. Leonard's Ward,2015,1,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,3,12.0,13.0,13.0,11.0
Streatham St. Leonard's Ward,2015,2,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,18,3.0,12.0,13.0,16.0
Streatham St. Leonard's Ward,2015,3,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,14,18.0,3.0,12.0,24.0
Streatham St. Leonard's Ward,2015,4,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,11,14.0,18.0,3.0,9.0
Streatham St. Leonard's Ward,2015,5,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,13,11.0,14.0,18.0,21.0
Streatham St. Leonard's Ward,2015,6,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,9,13.0,11.0,14.0,11.0
Streatham St. Leonard's Ward,2015,7,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,11,9.0,13.0,11.0,13.0
Streatham St. Leonard's Ward,2015,8,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,9,11.0,9.0,13.0,8.0
Streatham St. Leonard's Ward,2015,9,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,15,9.0,11.0,9.0,12.0
Streatham St. Leonard's Ward,2015,10,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,13,15.0,9.0,11.0,13.0
Streatham St. Leonard's Ward,2015,11,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,24,13.0,15.0,9.0,13.0
Streatham St. Leonard's Ward,2015,12,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,20,24.0,13.0,15.0,12.0
Streatham St. Leonard's Ward,2016,1,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,16,20.0,24.0,13.0,3.0
Streatham St. Leonard's Ward,2016,2,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,13,16.0,20.0,24.0,18.0
Streatham St. Leonard's Ward,2016,3,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,8,13.0,16.0,20.0,14.0
Streatham St. Leonard's Ward,2016,4,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,5,8.0,13.0,16.0,11.0
Streatham St. Leonard's Ward,2016,5,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,8,5.0,8.0,13.0,13.0
Streatham St. Leonard's Ward,2016,6,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,11,8.0,5.0,8.0,9.0
Streatham St. Leonard's Ward,2016,7,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,26,11.0,8.0,5.0,11.0
Streatham St. Leonard's Ward,2016,8,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,20,26.0,11.0,8.0,9.0
Streatham St. Leonard's Ward,2016,9,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,9,20.0,26.0,11.0,15.0
Streatham St. Leonard's Ward,2016,10,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,8,9.0,20.0,26.0,13.0
Streatham St. Leonard's Ward,2016,11,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,14,8.0,9.0,20.0,24.0
Streatham St. Leonard's Ward,2016,12,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,11,14.0,8.0,9.0,20.0
Streatham St. Leonard's Ward,2017,1,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,11,11.0,14.0,8.0,16.0
Streatham St. Leonard's Ward,2017,2,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,7,11.0,11.0,14.0,13.0
Streatham St. Leonard's Ward,2017,3,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,12,7.0,11.0,11.0,8.0
Streatham St. Leonard's Ward,2017,4,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,14,12.0,7.0,11.0,5.0
Streatham St. Leonard's Ward,2017,5,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,9,14.0,12.0,7.0,8.0
Streatham St. Leonard's Ward,2017,6,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,13,9.0,14.0,12.0,11.0
Streatham St. Leonard's Ward,2017,7,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,16,13.0,9.0,14.0,26.0
Streatham St. Leonard's Ward,2017,8,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,12,16.0,13.0,9.0,20.0
Streatham St. Leonard's Ward,2017,9,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,16,12.0,16.0,13.0,9.0
Streatham St. Leonard's Ward,2017,10,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,14,16.0,12.0,16.0,8.0
Streatham St. Leonard's Ward,2017,11,22.983683013910323,2.373,1.495,7.353066752534964,0.002064618562223,0.566170581351306,30.492412451135884,52.17993897404471,19,14.0,16.0,12.0,14.0
